state,City,median_income
AZ,Black Canyon City,35781.0
AZ,Blackwater,18068.0
AZ,Bluewater,33355.0
AZ,Bouse,30326.0
AZ,Bowie,33438.0
AZ,Brenda,57708.0
AZ,Bryce,56771.0
AZ,Buckeye,58939.0
AZ,Buckshot,42495.666666666664
AZ,Bullhead City,35948.0
AZ,Burnside,24583.0
AZ,Bylas,24028.0
AZ,Cactus Flats,56897.0
AZ,Cactus Forest,26573.0
AZ,Cameron,35000.0
AZ,Campo Bonito,42495.666666666664
AZ,Camp Verde,32957.0
AZ,Cane Beds,47647.0
AZ,Canyon Day,30000.0
AZ,Carefree,93014.0
AZ,Carrizo,22946.0
AZ,Casa Blanca,18750.0
AZ,Casa Grande,44348.0
AZ,Casas Adobes,56265.0
AZ,Catalina,50885.0
AZ,Catalina Foothills,78586.0
AZ,Cave Creek,76149.0
AZ,Cedar Creek,22411.0
AZ,Centennial Park,45060.0
AZ,Central,42495.666666666664
AZ,Central Heights-Midland City,34000.0
AZ,Chandler,72695.0
AZ,Charco,42495.666666666664
AZ,Chiawuli Tak,42495.666666666664
AZ,Chilchinbito,16528.0
AZ,Chinle,41296.0
AZ,Chino Valley,43379.0
AZ,Chloride,20431.0
AZ,Christopher Creek,23611.0
AZ,Chuichu,39350.0
AZ,Cibecue,18088.0
AZ,Cibola,36940.0
AZ,Cienega Springs,33636.0
AZ,Citrus Park,93684.0
AZ,Clacks Canyon,100104.0
AZ,Clarkdale,46949.0
AZ,Claypool,32796.0
AZ,Clay Springs,42495.666666666664
AZ,Clifton,58036.0
AZ,Colorado City,30150.0
AZ,Comobabi,42495.666666666664
AZ,Concho,42495.666666666664
AZ,Congress,39364.0
AZ,Coolidge,39621.0
AZ,Copper Hill,42495.666666666664
AZ,Cordes Lakes,30815.0
AZ,Cornfields,21250.0
AZ,Cornville,38900.0
AZ,Corona de Tucson,90231.0
AZ,Cottonwood,41875.0
AZ,Cottonwood,36440.0
AZ,Cowlic,42495.666666666664
AZ,Crozier,45208.0
AZ,Crystal Beach,38625.0
AZ,Cutter,42495.666666666664
AZ,Dateland,45417.0
AZ,Deer Creek,55179.0
AZ,Del Muerto,42495.666666666664
AZ,Dennehotso,23500.0
AZ,Desert Hills,30513.0
AZ,Dewey-Humboldt,44167.0
AZ,Dilkon,30833.0
AZ,Dolan Springs,19615.0
AZ,Doney Park,82806.0
AZ,Donovan Estates,37938.0
AZ,Douglas,27975.0
AZ,Dragoon,65074.0
AZ,Drexel Heights,45617.0
AZ,Dripping Springs,32222.0
AZ,Drysdale,13750.0
AZ,Dudleyville,56518.0
AZ,Duncan,29400.0
AZ,Eagar,50675.0
AZ,East Fork,15994.0
AZ,East Globe,101313.0
AZ,East Verde Estates,34408.0
AZ,Ehrenberg,37125.0
AZ,El Capitan,74028.0
AZ,Elephant Head,70060.0
AZ,Elfrida,38750.0
AZ,Elgin,73214.0
AZ,El Mirage,50326.0
AZ,Eloy,31033.0
AZ,El Prado Estates,33750.0
AZ,First Mesa,23790.0
AZ,Flagstaff,48680.0
AZ,Florence,47891.0
AZ,Flowing Springs,42495.666666666664
AZ,Flowing Wells,34138.0
AZ,Fort Apache,110250.0
AZ,Fort Defiance,33264.0
AZ,Fort Mohave,42418.0
AZ,Fort Thomas,50125.0
AZ,Fortuna Foothills,50504.0
AZ,Fort Valley,111345.0
AZ,Fountain Hills,73272.0
AZ,Franklin,42495.666666666664
AZ,Fredonia,46490.0
AZ,Freedom Acres,43472.0
AZ,Gadsden,42495.666666666664
AZ,Ganado,30556.0
AZ,Geronimo Estates,42495.666666666664
AZ,Gila Bend,29795.0
AZ,Gila Crossing,35500.0
AZ,Gilbert,82424.0
AZ,Gisela,35444.0
AZ,Glendale,46776.0
AZ,Globe,42405.0
AZ,Gold Canyon,67876.0
AZ,Golden Shores,29118.0
AZ,Golden Valley,33639.0
AZ,Goodyear,70323.0
AZ,Goodyear Village,22361.0
AZ,Grand Canyon Village,38137.0
AZ,Grand Canyon West,42495.666666666664
AZ,Greasewood,27222.0
AZ,Green Valley,46682.0
AZ,Greer,42495.666666666664
AZ,Guadalupe,29375.0
AZ,Gu Oidak,35625.0
AZ,Hackberry,43750.0
AZ,Haigler Creek,42495.666666666664
AZ,Haivana Nakya,42495.666666666664
AZ,Hard Rock,42495.666666666664
AZ,Hayden,38167.0
AZ,Heber-Overgaard,30114.0
AZ,Holbrook,50240.0
AZ,Hondah,48125.0
AZ,Hotevilla-Bacavi,41467.0
AZ,Houck,20060.0
AZ,Huachuca City,31058.0
AZ,Hunter Creek,42495.666666666664
AZ,Icehouse Canyon,30714.0
AZ,Indian Wells,28333.0
AZ,Jakes Corner,42495.666666666664
AZ,Jeddito,22917.0
AZ,Jerome,30000.0
AZ,Joseph City,45341.0
AZ,Kachina Village,52668.0
AZ,Kaibab,19375.0
AZ,Kaibito,33083.0
AZ,Kaka,42495.666666666664
AZ,Katherine,33611.0
AZ,Kayenta,28828.0
AZ,Keams Canyon,42495.666666666664
AZ,Kearny,43563.0
AZ,Kingman,43246.0
AZ,Kino Springs,33571.0
AZ,Klagetoh,21875.0
AZ,Kohatk,42495.666666666664
AZ,Kohls Ranch,42495.666666666664
AZ,Komatke,26146.0
AZ,Ko Vaya,42495.666666666664
AZ,Kykotsmovi Village,32381.0
AZ,Lake Havasu City,42847.0
AZ,Lake Montezuma,50014.0
AZ,Lake of the Woods,38173.0
AZ,La Paz Valley,39000.0
AZ,Lazy Y U,123500.0
AZ,LeChee,55625.0
AZ,Leupp,30833.0
AZ,Linden,47944.0
AZ,Litchfield Park,84191.0
AZ,Littlefield,42495.666666666664
AZ,Littletown,42500.0
AZ,Lower Santan Village,7175.0
AZ,Low Mountain,42495.666666666664
AZ,Lukachukai,30074.0
AZ,Lupton,42495.666666666664
AZ,McConnico,42495.666666666664
AZ,McNary,35000.0
AZ,McNeal,39167.0
AZ,Maish Vaya,20625.0
AZ,Mammoth,35625.0
AZ,Many Farms,48958.0
AZ,Marana,74438.0
AZ,Maricopa,65793.0
AZ,Maricopa Colony,33929.0
AZ,Martinez Lake,108542.0
AZ,Mayer,44583.0
AZ,Mead Ranch,42495.666666666664
AZ,Meadview,25364.0
AZ,Mesa,48809.0
AZ,Mesa del Caballo,30273.0
AZ,Mescal,49388.0
AZ,Mesquite Creek,41389.0
AZ,Miami,40602.0
AZ,Miracle Valley,37143.0
AZ,Moccasin,42495.666666666664
AZ,Moenkopi,49762.0
AZ,Mohave Valley,44105.0
AZ,Mojave Ranch Estates,42495.666666666664
AZ,Morenci,65706.0
AZ,Morristown,24091.0
AZ,Mountainaire,57273.0
AZ,Munds Park,42495.666666666664
AZ,Naco,33393.0
AZ,Nazlini,28750.0
AZ,Nelson,39028.0
AZ,New Kingman-Butler,27675.0
AZ,New River,74920.0
AZ,Nogales,28044.0
AZ,Nolic,42495.666666666664
AZ,North Fork,45372.0
AZ,Nutrioso,42495.666666666664
AZ,Oak Springs,39583.0
AZ,Oatman,42495.666666666664
AZ,Oljato-Monument Valley,18125.0
AZ,Oracle,54029.0
AZ,Orange Grove Mobile Manor,23884.0
AZ,Oro Valley,77770.0
AZ,Oxbow Estates,42495.666666666664
AZ,Padre Ranchitos,44432.0
AZ,Page,57161.0
AZ,Palominas,42495.666666666664
AZ,Paradise Valley,151184.0
AZ,Parker,43271.0
AZ,Parker Strip,52132.0
AZ,Parks,55185.0
AZ,Patagonia,19157.0
AZ,Paulden,42794.0
AZ,Payson,42856.0
AZ,Peach Springs,34044.0
AZ,Peeples Valley,49545.0
AZ,Peoria,65314.0
AZ,Peridot,40500.0
AZ,Phoenix,47326.0
AZ,Picacho,36250.0
AZ,Picture Rocks,55643.0
AZ,Pima,47277.0
AZ,Pimaco Two,31438.0
AZ,Pinal,42495.666666666664
AZ,Pine,62550.0
AZ,Pinedale,58534.0
AZ,Pine Lake,42495.666666666664
AZ,Pinetop Country Club,62850.0
AZ,Pinetop-Lakeside,58875.0
AZ,Pinion Pines,69605.0
AZ,Pinon,36161.0
AZ,Pirtleville,18125.0
AZ,Pisinemo,26250.0
AZ,Poston,23988.0
AZ,Prescott,44846.0
AZ,Prescott Valley,42571.0
AZ,Quartzsite,29863.0
AZ,Queen Creek,83678.0
AZ,Queen Valley,38500.0
AZ,Rainbow City,39000.0
AZ,Rancho Mesa Verde,21891.0
AZ,Red Mesa,42321.0
AZ,Red Rock,25625.0
AZ,Red Rock,57917.0
AZ,Rillito,42495.666666666664
AZ,Rincon Valley,89000.0
AZ,Rio Rico,50773.0
AZ,Rio Verde,101855.0
AZ,Rock House,42495.666666666664
AZ,Rock Point,26607.0
AZ,Roosevelt,42495.666666666664
AZ,Rough Rock,39464.0
AZ,Round Rock,24167.0
AZ,Round Valley,81360.0
AZ,Rye,42495.666666666664
AZ,Sacate Village,42495.666666666664
AZ,Sacaton,30147.0
AZ,Sacaton Flats Village,29643.0
AZ,Saddlebrooke,67834.0
AZ,Safford,46277.0
AZ,Sahuarita,66339.0
AZ,St. David,42941.0
AZ,St. Johns,39348.0
AZ,St. Johns,32188.0
AZ,St. Michaels,42206.0
AZ,Salome,32175.0
AZ,San Carlos,25363.0
AZ,Sanders,21125.0
AZ,San Jose,43375.0
AZ,San Luis,30637.0
AZ,San Manuel,43629.0
AZ,San Miguel,26719.0
AZ,San Simon,34531.0
AZ,Santa Cruz,42495.666666666664
AZ,San Tan Valley,59769.0
AZ,Santa Rosa,27279.0
AZ,Sawmill,25750.0
AZ,Scenic,33735.0
AZ,Scottsdale,73288.0
AZ,Seba Dalkai,28750.0
AZ,Second Mesa,31974.0
AZ,Sedona,55135.0
AZ,Sehili,42495.666666666664
AZ,Seligman,42495.666666666664
AZ,Sells,24063.0
AZ,Seven Mile,17344.0
AZ,Shongopovi,39583.0
AZ,Shonto,35357.0
AZ,Show Low,42614.0
AZ,Sierra Vista,59091.0
AZ,Sierra Vista Southeast,52026.0
AZ,Six Shooter Canyon,52448.0
AZ,Snowflake,51938.0
AZ,So-Hi,22750.0
AZ,Solomon,51875.0
AZ,Somerton,31540.0
AZ,Sonoita,83229.0
AZ,South Komelik,18167.0
AZ,South Tucson,21964.0
AZ,Springerville,35104.0
AZ,Spring Valley,43083.0
AZ,Stanfield,4511.0
AZ,Star Valley,26746.0
AZ,Steamboat,22625.0
AZ,Stotonic Village,8750.0
AZ,Strawberry,42422.0
AZ,Summerhaven,42495.666666666664
AZ,Summit,28935.0
AZ,Sun City,36365.0
AZ,Sun City West,44614.0
AZ,Sunizona,24875.0
AZ,Sun Lakes,51384.0
AZ,Sun Valley,13151.0
AZ,Sunwest,42495.666666666664
AZ,Supai,42495.666666666664
AZ,Superior,41367.0
AZ,Surprise,59916.0
AZ,Sweet Water Village,53235.0
AZ,Swift Trail Junction,47226.0
AZ,Tacna,31815.0
AZ,Tanque Verde,92488.0
AZ,Tat Momoli,42495.666666666664
AZ,Taylor,53918.0
AZ,Teec Nos Pos,30625.0
AZ,Tees Toh,25625.0
AZ,Tempe,49012.0
AZ,Thatcher,44167.0
AZ,Theba,32813.0
AZ,Three Points,36681.0
AZ,Tolani Lake,21458.0
AZ,Tolleson,31388.0
AZ,Tombstone,32140.0
AZ,Tonalea,23750.0
AZ,Tonopah,42495.666666666664
AZ,Tonto Basin,31944.0
AZ,Tonto Village,57000.0
AZ,Topawa,15313.0
AZ,Topock,42495.666666666664
AZ,Top-of-the-World,77689.0
AZ,Toyei,42495.666666666664
AZ,Truxton,30673.0
AZ,Tsaile,30833.0
AZ,Tubac,49821.0
AZ,Tuba City,47091.0
AZ,Tucson,37149.0
AZ,Tucson Estates,43919.0
AZ,Tumacacori-Carmen,29861.0
AZ,Turkey Creek,46429.0
AZ,Tusayan,36094.0
AZ,Upper Santan Village,42495.666666666664
AZ,Utting,50441.0
AZ,Vail,81894.0
AZ,Vaiva Vo,42495.666666666664
AZ,Valencia West,56264.0
AZ,Valentine,42495.666666666664
AZ,Valle,24400.0
AZ,Valle Vista,52083.0
AZ,Ventana,42495.666666666664
AZ,Verde Village,45254.0
AZ,Vernon,42495.666666666664
AZ,Vicksburg,36908.0
AZ,Village of Oak Creek (Big Park),58882.0
AZ,Wagon Wheel,46771.0
AZ,Wahak Hotrontk,42495.666666666664
AZ,Wall Lane,30000.0
AZ,Walnut Creek,41250.0
AZ,Washington Park,46467.0
AZ,Wellton,42869.0
AZ,Wellton Hills,31696.0
AZ,Wenden,28000.0
AZ,Wet Camp Village,32031.0
AZ,Wheatfields,40000.0
AZ,Whetstone,55694.0
AZ,Whispering Pines,34286.0
AZ,Whitecone,20673.0
AZ,White Hills,48977.0
AZ,White Mountain Lake,24297.0
AZ,Whiteriver,23571.0
AZ,Why,42495.666666666664
AZ,Wickenburg,39148.0
AZ,Wide Ruins,42495.666666666664
AZ,Wikieup,22500.0
AZ,Wilhoit,34167.0
AZ,Willcox,42045.0
AZ,Williams,40200.0
AZ,Williamson,67804.0
AZ,Willow Canyon,42495.666666666664
AZ,Willow Valley,33591.0
AZ,Window Rock,42202.0
AZ,Winkelman,41250.0
AZ,Winslow,34211.0
AZ,Winslow West,23393.0
AZ,Wintersburg,68702.0
AZ,Wittmann,42495.666666666664
AZ,Woodruff,42495.666666666664
AZ,Yarnell,26389.0
AZ,York,41336.0
AZ,Young,48281.0
AZ,Youngtown,38205.0
AZ,Yucca,27857.0
AZ,Yuma,43754.0
AR,Adona,35593.40891472868
AR,Alexander,37882.0
AR,Alicia,16389.0
AR,Allport,22222.0
AR,Alma,48859.0
AR,Almyra,41042.0
AR,Alpena,26250.0
AR,Altheimer,35438.0
AR,Altus,30956.0
AR,Amagon,23750.0
AR,Amity,28611.0
AR,Anthonyville,19400.0
AR,Antoine,40000.0
AR,Arkadelphia,28581.0
AR,Arkansas City,38250.0
AR,Ashdown,33696.0
AR,Ash Flat,22946.0
AR,Atkins,40122.0
AR,Aubrey,35593.40891472868
AR,Augusta,28495.0
AR,Austin,70652.0
AR,Avilla,59806.0
AR,Avoca,54375.0
AR,Bald Knob,30913.0
AR,Banks,21500.0
AR,Barling,36491.0
AR,Bassett,27143.0
AR,Batesville,38092.0
AR,Bauxite,36548.0
AR,Bay,35984.0
AR,Bearden,25417.0
AR,Beaver,42143.0
AR,Beebe,36558.0
AR,Beedeville,22083.0
AR,Bella Vista,61290.0
AR,Bellefonte,36964.0
AR,Belleville,35000.0
AR,Ben Lomond,25972.0
AR,Benton,51778.0
AR,Bentonville,71941.0
AR,Bergman,41339.0
AR,Berryville,35327.0
AR,Bethel Heights,52426.0
AR,Bigelow,33750.0
AR,Big Flat,35593.40891472868
AR,Biggers,37813.0
AR,Birdsong,30833.0
AR,Black Oak,37386.0
AR,Black Rock,28355.0
AR,Black Springs,26250.0
AR,Blevins,34875.0
AR,Blue Eye,35593.40891472868
AR,Blue Mountain,35593.40891472868
AR,Bluff City,22083.0
AR,Blytheville,32958.0
AR,Bodcaw,46563.0
AR,Bonanza,46071.0
AR,Bono,36875.0
AR,Booneville,26878.0
AR,Bradford,28125.0
AR,Bradley,15179.0
AR,Branch,28958.0
AR,Briarcliff,41250.0
AR,Brinkley,23112.0
AR,Brookland,40625.0
AR,Bryant,60162.0
AR,Buckner,35625.0
AR,Bull Shoals,35737.0
AR,Burdette,50000.0
AR,Cabot,57790.0
AR,Caddo Valley,42105.0
AR,Caldwell,33623.0
AR,Cale,27813.0
AR,Calico Rock,20526.0
AR,Calion,35833.0
AR,Camden,25256.0
AR,Cammack Village,63750.0
AR,Campbell Station,50833.0
AR,Caraway,37917.0
AR,Carlisle,47069.0
AR,Carthage,41364.0
AR,Casa,45313.0
AR,Cash,29643.0
AR,Caulksville,33125.0
AR,Cave City,26194.0
AR,Cave Springs,68462.0
AR,Cedarville,50313.0
AR,Center Ridge,35000.0
AR,Centerton,56552.0
AR,Central City,37875.0
AR,Charleston,41607.0
AR,Cherokee City,35593.40891472868
AR,Cherokee Village,34023.0
AR,Cherry Valley,40521.0
AR,Chester,20500.0
AR,Chidester,21875.0
AR,Clarendon,19471.0
AR,Clarkedale,84712.0
AR,Clarksville,31452.0
AR,Clinton,33882.0
AR,Coal Hill,33438.0
AR,College City,33750.0
AR,College Station,24130.0
AR,Colt,27656.0
AR,Concord,36250.0
AR,Conway,47504.0
AR,Corinth,88056.0
AR,Corning,26660.0
AR,Cotter,32305.0
AR,Cotton Plant,20583.0
AR,Cove,35833.0
AR,Coy,35593.40891472868
AR,Crawfordsville,42083.0
AR,Crossett,31193.0
AR,Cushman,28641.0
AR,Daisy,37083.0
AR,Damascus,43875.0
AR,Danville,35365.0
AR,Dardanelle,29962.0
AR,Datto,40625.0
AR,Decatur,34457.0
AR,Delaplaine,35593.40891472868
AR,Delight,25714.0
AR,Dell,29375.0
AR,Dennard,17377.0
AR,Denning,38750.0
AR,De Queen,30048.0
AR,Dermott,21017.0
AR,Des Arc,27804.0
AR,De Valls Bluff,20833.0
AR,DeWitt,31000.0
AR,Diamond City,28438.0
AR,Diaz,30144.0
AR,Dierks,32083.0
AR,Donaldson,27500.0
AR,Dover,33917.0
AR,Dumas,21875.0
AR,Dyer,45536.0
AR,Dyess,42250.0
AR,Earle,23098.0
AR,East Camden,30524.0
AR,East End,49420.0
AR,Edmondson,26750.0
AR,Egypt,38393.0
AR,Elaine,20156.0
AR,El Dorado,34239.0
AR,Elkins,48125.0
AR,Elm Springs,67700.0
AR,Emerson,28750.0
AR,Emmet,34844.0
AR,England,31577.0
AR,Enola,49167.0
AR,Etowah,33750.0
AR,Eudora,20104.0
AR,Eureka Springs,34208.0
AR,Evening Shade,32031.0
AR,Everton,45417.0
AR,Fairfield Bay,34455.0
AR,Fargo,39750.0
AR,Farmington,50609.0
AR,Fayetteville,39432.0
AR,Felsenthal,31964.0
AR,Fifty-Six,45625.0
AR,Fisher,41000.0
AR,Flippin,25033.0
AR,Fordyce,31074.0
AR,Foreman,37250.0
AR,Forrest City,31322.0
AR,Fort Smith,35096.0
AR,Fouke,28571.0
AR,Fountain Hill,28125.0
AR,Fountain Lake,48125.0
AR,Fourche,34531.0
AR,Franklin,43000.0
AR,Fredonia (Biscoe),31875.0
AR,Friendship,41875.0
AR,Fulton,29063.0
AR,Garfield,49479.0
AR,Garland,17500.0
AR,Garner,49375.0
AR,Gassville,33500.0
AR,Gateway,45750.0
AR,Gentry,38902.0
AR,Georgetown,37500.0
AR,Gibson,56460.0
AR,Gilbert,35593.40891472868
AR,Gillett,40938.0
AR,Gillham,35208.0
AR,Gilmore,24653.0
AR,Glenwood,31756.0
AR,Goshen,105208.0
AR,Gosnell,39583.0
AR,Gould,16458.0
AR,Grady,14479.0
AR,Grannis,40690.0
AR,Gravette,41757.0
AR,Greenbrier,48250.0
AR,Green Forest,37981.0
AR,Greenland,55521.0
AR,Greenway,40417.0
AR,Greenwood,51906.0
AR,Greers Ferry,31810.0
AR,Griffithville,25625.0
AR,Grubbs,37656.0
AR,Guion,28214.0
AR,Gum Springs,25500.0
AR,Gurdon,36150.0
AR,Guy,50375.0
AR,Hackett,31696.0
AR,Hagarville,35593.40891472868
AR,Hamburg,30563.0
AR,Hampton,26222.0
AR,Hardy,16520.0
AR,Harrell,28438.0
AR,Harrisburg,30030.0
AR,Harrison,32323.0
AR,Hartford,28646.0
AR,Hartman,27917.0
AR,Haskell,57331.0
AR,Hatfield,20323.0
AR,Havana,41875.0
AR,Haynes,30625.0
AR,Hazen,34231.0
AR,Heber Springs,43990.0
AR,Hector,38036.0
AR,Helena-West Helena,22055.0
AR,Hensley,35593.40891472868
AR,Hermitage,16250.0
AR,Hickory Ridge,31875.0
AR,Higden,53750.0
AR,Higginson,48350.0
AR,Highfill,49875.0
AR,Highland,40900.0
AR,Hindsville,38750.0
AR,Holiday Island,37944.0
AR,Holland,50089.0
AR,Holly Grove,26696.0
AR,Hope,24611.0
AR,Horatio,28654.0
AR,Horseshoe Bend,26528.0
AR,Horseshoe Lake,30893.0
AR,Hot Springs,29836.0
AR,Hot Springs Village,54936.0
AR,Houston,45500.0
AR,Hoxie,27201.0
AR,Hughes,18547.0
AR,Humnoke,39844.0
AR,Humphrey,34318.0
AR,Hunter,20313.0
AR,Huntington,26771.0
AR,Huntsville,26098.0
AR,Huttig,30179.0
AR,Imboden,30625.0
AR,Jacksonport,21250.0
AR,Jacksonville,41006.0
AR,Jasper,24028.0
AR,Jennette,23750.0
AR,Jericho,28750.0
AR,Jerome,35593.40891472868
AR,Johnson,47135.0
AR,Joiner,17250.0
AR,Jonesboro,41688.0
AR,Judsonia,27398.0
AR,Junction City,45556.0
AR,Keiser,32500.0
AR,Kensett,26086.0
AR,Keo,41528.0
AR,Kibler,38000.0
AR,Kingsland,29038.0
AR,Kirby,33011.0
AR,Knobel,28333.0
AR,Knoxville,33889.0
AR,Lafe,33438.0
AR,LaGrange,18750.0
AR,Lake City,37226.0
AR,Lake Hamilton,55427.0
AR,Lakeview,38523.0
AR,Lake View,15956.0
AR,Lake Village,30486.0
AR,Lamar,35411.0
AR,Landmark,40850.0
AR,Lavaca,51667.0
AR,Leachville,38500.0
AR,Lead Hill,24250.0
AR,Leola,27250.0
AR,Lepanto,24550.0
AR,Leslie,19643.0
AR,Letona,32250.0
AR,Lewisville,21553.0
AR,Lexa,38958.0
AR,Lincoln,23692.0
AR,Little Flock,44931.0
AR,Little Rock,46085.0
AR,Lockesburg,28882.0
AR,London,32390.0
AR,Lonoke,43366.0
AR,Lonsdale,51250.0
AR,Lost Bridge Village,74028.0
AR,Louann,30000.0
AR,Lowell,53676.0
AR,Luxora,25050.0
AR,Lynn,30795.0
AR,McAlmont,33844.0
AR,McCaskill,26250.0
AR,McCrory,25234.0
AR,McDougal,31250.0
AR,McGehee,22963.0
AR,McNab,43000.0
AR,McNeil,20134.0
AR,McRae,31964.0
AR,Madison,19602.0
AR,Magazine,36875.0
AR,Magness,26875.0
AR,Magnet Cove,74330.0
AR,Magnolia,34163.0
AR,Malvern,26667.0
AR,Mammoth Spring,25500.0
AR,Manila,30114.0
AR,Mansfield,40947.0
AR,Marianna,25875.0
AR,Marie,35593.40891472868
AR,Marion,61669.0
AR,Marked Tree,22674.0
AR,Marmaduke,31379.0
AR,Marshall,27216.0
AR,Marvell,20982.0
AR,Maumelle,77574.0
AR,Mayflower,42798.0
AR,Maynard,26250.0
AR,Maysville,35593.40891472868
AR,Melbourne,31890.0
AR,Mena,28509.0
AR,Menifee,44167.0
AR,Midland,35593.40891472868
AR,Midway,24597.0
AR,Midway,44107.0
AR,Mineral Springs,33438.0
AR,Minturn,30313.0
AR,Mitchellville,18393.0
AR,Monette,49732.0
AR,Monticello,25123.0
AR,Montrose,27708.0
AR,Moorefield,46250.0
AR,Moro,34821.0
AR,Morrilton,27662.0
AR,Morrison Bluff,31250.0
AR,Mountainburg,33125.0
AR,Mountain Home,33255.0
AR,Mountain Pine,31333.0
AR,Mountain View,23750.0
AR,Mount Ida,38631.0
AR,Mount Pleasant,32083.0
AR,Mount Vernon,48125.0
AR,Mulberry,27229.0
AR,Murfreesboro,26724.0
AR,Nashville,29874.0
AR,Natural Steps,58854.0
AR,Newark,34306.0
AR,New Blaine,53167.0
AR,New Edinburg,35593.40891472868
AR,Newport,27838.0
AR,Nimmons,21250.0
AR,Norfork,35066.0
AR,Norman,25625.0
AR,Norphlet,35469.0
AR,North Crossett,36163.0
AR,North Little Rock,39591.0
AR,Oak Grove,36625.0
AR,Oak Grove Heights,52500.0
AR,Oakhaven,51875.0
AR,Oden,45750.0
AR,Ogden,51250.0
AR,Oil Trough,35625.0
AR,O'Kean,23056.0
AR,Okolona,35313.0
AR,Ola,35593.40891472868
AR,Omaha,17125.0
AR,Oppelo,42500.0
AR,Osceola,29359.0
AR,Oxford,31250.0
AR,Ozan,24375.0
AR,Ozark,31555.0
AR,Palestine,35648.0
AR,Pangburn,33750.0
AR,Paragould,40340.0
AR,Paris,32647.0
AR,Parkdale,18333.0
AR,Parkin,18563.0
AR,Patmos,41250.0
AR,Patterson,31125.0
AR,Peach Orchard,26042.0
AR,Pea Ridge,55426.0
AR,Perla,27656.0
AR,Perry,39063.0
AR,Perrytown,35000.0
AR,Perryville,37137.0
AR,Piggott,28358.0
AR,Pindall,25000.0
AR,Pine Bluff,30719.0
AR,Pineville,28125.0
AR,Piney,27963.0
AR,Plainview,49821.0
AR,Pleasant Plains,32386.0
AR,Plumerville,37083.0
AR,Pocahontas,31765.0
AR,Pollard,35000.0
AR,Portia,24625.0
AR,Portland,29375.0
AR,Pottsville,45700.0
AR,Powhatan,29750.0
AR,Poyen,42750.0
AR,Prairie Creek,51522.0
AR,Prairie Grove,58177.0
AR,Prattsville,51806.0
AR,Prescott,26220.0
AR,Pyatt,33438.0
AR,Quitman,30341.0
AR,Ratcliff,38750.0
AR,Ravenden,27596.0
AR,Ravenden Springs,31025.0
AR,Reader,35593.40891472868
AR,Rector,33156.0
AR,Redfield,53393.0
AR,Reed,13750.0
AR,Reyno,23194.0
AR,Rison,23750.0
AR,Rockport,40605.0
AR,Rockwell,58882.0
AR,Roe,33125.0
AR,Rogers,52943.0
AR,Roland,31675.0
AR,Rondo,16250.0
AR,Rose Bud,62222.0
AR,Rosston,30000.0
AR,Rudy,36250.0
AR,Russell,29375.0
AR,Russellville,35541.0
AR,Rye,35593.40891472868
AR,St. Charles,47500.0
AR,St. Francis,24167.0
AR,St. Joe,32813.0
AR,St. Paul,31750.0
AR,Salem,24330.0
AR,Salem,55495.0
AR,Salesville,38125.0
AR,Scott,35593.40891472868
AR,Scranton,32045.0
AR,Searcy,40561.0
AR,Sedgwick,44583.0
AR,Shannon Hills,54375.0
AR,Sheridan,45966.0
AR,Sherrill,23750.0
AR,Sherwood,58245.0
AR,Shirley,25313.0
AR,Sidney,31250.0
AR,Siloam Springs,43431.0
AR,Smackover,34524.0
AR,Smithville,46875.0
AR,South Lead Hill,41250.0
AR,Southside,34694.0
AR,Sparkman,26607.0
AR,Springdale,42319.0
AR,Springtown,30625.0
AR,Stamps,25848.0
AR,Star City,23958.0
AR,Staves,54375.0
AR,Stephens,32875.0
AR,Strawberry,39844.0
AR,Strong,19931.0
AR,Stuttgart,35349.0
AR,Subiaco,42500.0
AR,Success,25000.0
AR,Sulphur Rock,25114.0
AR,Sulphur Springs,23088.0
AR,Sulphur Springs,50250.0
AR,Summit,20357.0
AR,Sunset,16786.0
AR,Sweet Home,34615.0
AR,Swifton,27054.0
AR,Taylor,35000.0
AR,Texarkana,38292.0
AR,Thornton,39875.0
AR,Tillar,51000.0
AR,Tinsman,35593.40891472868
AR,Tollette,27250.0
AR,Tontitown,71645.0
AR,Traskwood,48250.0
AR,Trumann,29303.0
AR,Tuckerman,36591.0
AR,Tull,46625.0
AR,Tumbling Shoals,56023.0
AR,Tupelo,35625.0
AR,Turrell,17353.0
AR,Twin Groves,31063.0
AR,Tyronza,36094.0
AR,Ulm,35417.0
AR,Valley Springs,41786.0
AR,Van Buren,39414.0
AR,Vandervoort,18750.0
AR,Victoria,35593.40891472868
AR,Vilonia,66277.0
AR,Viola,38214.0
AR,Wabbaseka,19875.0
AR,Waldenburg,35593.40891472868
AR,Waldo,18505.0
AR,Waldron,27130.0
AR,Walnut Ridge,34567.0
AR,Ward,46655.0
AR,Warren,28938.0
AR,Washington,36875.0
AR,Watson,21250.0
AR,Weiner,40500.0
AR,Weldon,25625.0
AR,West Crossett,42788.0
AR,Western Grove,38750.0
AR,West Fork,44006.0
AR,West Memphis,30627.0
AR,West Point,38333.0
AR,Wheatley,38636.0
AR,Whelen Springs,35000.0
AR,White Hall,61477.0
AR,Wickes,21845.0
AR,Widener,26406.0
AR,Wiederkehr Village,58750.0
AR,Williford,35593.40891472868
AR,Willisville,38750.0
AR,Wilmar,34500.0
AR,Wilmot,22188.0
AR,Wilson,48000.0
AR,Wilton,29792.0
